Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
sport anime,_Anime_Ari_,fineyugyeomssi Not any more I used to play a sport thats only known in some parts of Germany and now I wanna start skateboarding,en,2022-03-30,she/they // 20,[],positive,0.0,0.0,0.25
sport anime,rinreadsmanga,Ive been noticing a lot more nontradditional sports anime popping up recently and have to say I really do prefer the tradditional take Give me all the info dumping please cant tell me to learn about a sport otherwise,en,2022-03-30,,[],positive,2.0,0.0,0.2333333333333333
sport anime,rinreadsmanga,Ive been noticing a lot more nontradditional sports anime popping up recently and have to say I really do prefer the tradditional take Give me all the info dumping please cant tell me to learn about a sport otherwise,en,2022-03-30,,[],positive,3.0,0.0,0.2333333333333333
sport anime,rinreadsmanga,Ive been noticing a lot more nontradditional sports anime popping up recently and have to say I really do prefer the tradditional take Give me all the info dumping please cant tell me to learn about a sport otherwise,en,2022-03-30,,[],positive,4.0,0.0,0.2333333333333333
sport anime,rinreadsmanga,Ive been noticing a lot more nontradditional sports anime popping up recently and have to say I really do prefer the tradditional take Give me all the info dumping please cant tell me to learn about a sport otherwise,en,2022-03-30,,[],positive,6.0,0.0,0.2333333333333333
sport anime,anime_bunnie,My favorite sport is baseball,en,2022-03-30,United States,[],positive,0.0,0.0,0.5
sport anime,cijanepoi_,Futsal Boys Episode 10 Subtitle IndonesiaGenres SportLink gt AnimeFutsalBoys,en,2022-03-30,,"['Anime', 'FutsalBoys']",neutral,0.0,0.0,0.0
sport anime,Henjurimmo,RT DaidusOTL ADULTS PLAYING THE SPORT THIS TIME INSTEAD OF HIGH SCHOOLERSSPORTS ANIME HAS GONE TOO FAR THIS CANNOT BE REAL SUCH AN,en,2022-03-30,"Borneo, Malay Archipelago",[],positive,0.0,581.0,0.0866666666666666
sport anime,snowjjong,Jeonghan is that anime mc whos good at every sport and if he isnt oh he will be by the end of the episode,en,2022-03-30,SEVENTEEN,[],positive,0.0,0.0,0.7
sport anime,_Anime_Ari_,fineyugyeomssi Not any more I used to play a sport thats only known in some parts of Germany and now I wanna start skateboarding,en,2022-03-30,she/they // 20,[],positive,1.0,0.0,0.25
sport anime,ssukuuna,yoursnzu anime genre sport or fantasy,en,2022-03-30,They/Them,[],neutral,0.0,0.0,0.0
sport anime,fruittwink,Sports anime but the sport is justice,en,2022-03-30,"North Carolina, USA",[],neutral,0.0,0.0,0.0
sport anime,rinreadsmanga,Ive been noticing a lot more nontradditional sports anime popping up recently and have to say I really do prefer the tradditional take Give me all the info dumping please cant tell me to learn about a sport otherwise,en,2022-03-30,,[],positive,7.0,0.0,0.2333333333333333
sport anime,MckenneyAndrew,AV3RYSW0RLD menderbugg I read the manga for neverland and it was really good Id rec Run With The Wind Its a sport anime but it doesnt take a whole season to cover five minutes Really well paced and and good ensamble of characters,en,2022-03-30,Anywhere but here,[],positive,0.0,0.0,0.4499999999999999
sport anime,kanika_sardar,Hxrsh19 Ya its quite boring but just few episodes has aired so maybe its can be good after some episodes but i liked it because after a very long time watching a sport anime,en,2022-03-30,India,[],positive,0.0,0.0,0.0225
sport anime,evenotprivate,Anime sport,en,2022-03-30,"buddy+nav|moa|genshin,tot",[],neutral,0.0,0.0,0.0
sport anime,anime_bunnie,My favorite sport is baseball,en,2022-03-30,United States,[],positive,1.0,0.0,0.5
sport anime,cijanepoi_,Futsal Boys Episode 10 Subtitle IndonesiaGenres SportLink gt AnimeFutsalBoys,en,2022-03-30,,"['Anime', 'FutsalBoys']",neutral,1.0,1.0,0.0
sport anime,maoisaras,Ive started watching sport anime with Producerchan in my free time She keeps talking to me about yaoi but all I see is gal being pals,en,2022-03-30,,[],positive,0.0,0.0,0.5
sport anime,Sydney_TM,lmaphisa No I saved Ace of Diamond I think but Ill give Bungo a go when I get around to reading it Personally Blue Lock was amazing for me and bare in mind Im not a soccer person but this manga had me hyped for the sport but also Haikyuu is good but the anime bangs too,en,2022-03-30,,[],positive,0.0,0.0,0.3375
sport anime,KISSUGAMORE,i think im more inclined to enjoy a sports anime because i actually enjoy sports in real life even if i dont understand the sport itll automatically click in my brain and suddenly im a pro at it idk,en,2022-03-30,south africa - yoongi’s heart,[],positive,1.0,0.0,0.3
sport anime,DGL211,dang haikyu so good I wish there racing cars sport anime that have equivalent quality with haikyu,en,2022-03-30,pain discord:DGL112#6352,[],positive,0.0,0.0,0.7
sport anime,M0NJ4Y,one of my fave in sport anime,en,2022-03-30,,[],neutral,0.0,0.0,0.0
sport anime,adeline_VanKris,Middle of the night Hashtags kurokonobasket kurokosbasketball kurokobasket manga anime shonen sport basket loveislove love kawaii amour japan kawaiicouple kawaiicute kagamitaiga kazuyanaomi originalcharacter fanfiction,en,2022-03-30,"Poitiers, France ","['kurokonobasket', 'kurokosbasketball', 'kurokobasket', 'manga', 'anime', 'shonen', 'sport', 'basket', 'loveislove', 'love', 'kawaii', 'amour', 'japan', 'kawaiicouple', 'kawaiicute', 'kagamitaiga', 'kazuyanaomi', 'originalcharacter', 'fanfiction']",positive,5.0,0.0,0.25
sport anime,Ruggedfun,Am looking for anime livery makers on Forza horizon 5 to possibly make some liveries from following animes HanebadoIwa Kakeru Sport Climbing GirlsGood Bye CramerHarukana RecieveHow Heavy Are The Dumbbells You Lift Cinderella NineRifle is Beautiful,en,2022-03-30,"Ware, England",[],positive,0.0,0.0,0.2699999999999999
sport anime,notawhitekid,kittymutilation mayo monkeys when i tell them theyre getting out populated and dominated in every sport because they are an inferior species whos devolved into jerking off to anime children because their women dont even wanna sleep with them anymore,en,2022-03-30,,[],neutral,0.0,0.0,0.0
sport anime,athrunchan1,peaceforeverme The prodigy is always MCs bestfriendIt even works like that in sport anime too lololIn Haikyuu Kageyama is the prodigy and hes Hinatas bestfriendIn Kuroko no Basket Kise amp the rest of Kurokos old team are prodigies Kuroko himself is just an underdogEtc etc,en,2022-03-30,,[],positive,4.0,0.0,0.45
sport anime,ClouDNovaLab,Karate Champ the original sport based fighting gameFootsies Karate Champ spiritual successorDivekick Footsies but animeFighters Destiny Karate Champ 3D rebootBuriki One,en,2022-03-30,a Training Stage in Italy,[],negative,1.0,0.0,-0.0083333333333333
sport anime,electrolimes,that so sweet howard even considering for the anime to be enjoyed by tennis sport lovers too,en,2022-03-30,Bay Area California 🇺🇸,[],positive,4.0,0.0,0.425
sport anime,daewabbit,literally get harrassed by the presence of that shit sport just by living in europe i dont want that trash in anime form,en,2022-03-30,she/her,[],negative,1.0,0.0,-0.2
sport anime,ClouDNovaLab,Karate Champ the original sport based fighting gameFootsies Karate Champ spiritual successorDivekick Footsies but animeFighters Destiny Karate Champ 3D rebootBuriki One,en,2022-03-30,a Training Stage in Italy,[],negative,0.0,0.0,-0.0083333333333333
