Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
sport anime,jiyongcokr,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,5.0,-0.25
sport anime,JPFBASE,jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,24.0,3.0,-0.25
sport anime,JPFBASE,jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,29.0,5.0,-0.25
sport anime,misawchii,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,5.0,-0.25
sport anime,YuriAnimeNews,NewEpisodeAlert Birdie Wing Golf Girls Story Episode 4 available to stream on crunchyroll Yuri Anime Spring2022 Golf Sport birdiewinggolf,en,2022-04-27,"Los Angeles, CA","['NewEpisodeAlert', 'Yuri', 'Anime', 'Spring2022', 'Golf', 'Sport']",positive,5.0,1.0,0.4
sport anime,masyitxx,RT ddunyongie bokutosayswhaat Also the fact that furudate didnt make karasuno win the national in the 2nd3rd season Just because,en,2022-04-27,‹𝟹,[],positive,0.0,2.0,0.8
sport anime,Langit_nyaCerah,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,5.0,-0.25
sport anime,sal__2304,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,my socialmedia account👉,[],negative,0.0,5.0,-0.25
sport anime,JPFBASE,jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,22.0,3.0,-0.25
sport anime,artaechim,L0SERLVER Taisou Zamurai follows an Olympic gymnast dad if youre interested in older sport anime protagonists,en,2022-04-27,SHE/HIM,[],positive,1.0,0.0,0.2083333333333333
sport anime,JPFBASE,jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,55.0,7.0,-0.25
sport anime,animefess_,AniWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,BACA RULES! :,[],negative,8.0,2.0,-0.25
sport anime,misawchii,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,4.0,-0.25
sport anime,sal__2304,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,my socialmedia account👉,[],negative,0.0,3.0,-0.25
sport anime,animefess_,AniWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,BACA RULES! :,[],negative,9.0,2.0,-0.25
sport anime,JPFBASE,jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,56.0,7.0,-0.25
sport anime,Takaaki_YuriSK,RT YuriAnimeNews NewEpisodeAlert Birdie Wing Golf Girls Story Episode 4 available to stream on crunchyroll Yuri Anime Spr,en,2022-04-27,千葉,"['NewEpisodeAlert', 'Yuri', 'Anime', 'Spr']",positive,0.0,1.0,0.4
sport anime,YuriAnimeNews,NewEpisodeAlert Birdie Wing Golf Girls Story Episode 4 available to stream on crunchyroll Yuri Anime Spring2022 Golf Sport birdiewinggolf,en,2022-04-27,"Los Angeles, CA","['NewEpisodeAlert', 'Yuri', 'Anime', 'Spring2022', 'Golf', 'Sport']",positive,6.0,1.0,0.4
sport anime,Kai78392163,Quanxi13 Since its subjective i dont think theres bad takes but Ill say a take that is very unpopular Demon Slayer and My herogt Aot VG CG etc also Haikyugtall other sport animemanga,en,2022-04-27,,[],negative,0.0,0.0,-0.2083333333333332
sport anime,Lama2253,numegumii for me every character is bi but if im being honest First I agree 100 with maki mai is the gay one YujiIm sorry but geto Nanamii Almost all haikyuu character for me haikyuu is the least fruity sport anime ever have u seen Free Thats fruity,en,2022-04-27,,[],positive,1.0,0.0,0.1611111111111111
sport anime,jiyongcokr,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,4.0,-0.25
sport anime,Langit_nyaCerah,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,4.0,-0.25
sport anime,sal__2304,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,my socialmedia account👉,[],negative,0.0,4.0,-0.25
sport anime,misawchii,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,3.0,-0.25
sport anime,YuriAnimeNews,NewEpisodeAlert Birdie Wing Golf Girls Story Episode 4 available to stream on crunchyroll Yuri Anime Spring2022 Golf Sport birdiewinggolf,en,2022-04-27,"Los Angeles, CA","['NewEpisodeAlert', 'Yuri', 'Anime', 'Spring2022', 'Golf', 'Sport']",positive,3.0,1.0,0.4
sport anime,JPFBASE,jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,17.0,3.0,-0.25
sport anime,JPFBASE,jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,19.0,3.0,-0.25
sport anime,Langit_nyaCerah,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,3.0,-0.25
sport anime,starstarrysky,As a kid I grew up watching anime but its been a long time since Ive watched one Got curious about this anime recently because Ive been following figure skating as a sport ever since the Beijing Olympics,en,2022-04-27,,[],negative,0.0,0.0,-0.0375
sport anime,JPFBASE,jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,26.0,4.0,-0.25
sport anime,ginthevirgin,why do you watch sports anime when you dont even play a sport why would you watch fruits basket if you arent a strawberry,en,2022-04-27,,[],neutral,0.0,0.0,0.0
sport anime,DonquixoteD7,dispydevil Haikyuu one of my favorite was going to read blue lock but didnt cause the anime announcement Ill read it if i like the anime football is my favorite sport so i think ill like it,en,2022-04-27,,[],positive,1.0,0.0,0.3333333333333333
sport anime,FlywheelKnot,Pretty cool that I end up learning maneuvers for videogames through the anime I watchI mean everyone can do that but if you cant use that in an actual sport that uses a martial art itd be worthless,en,2022-04-27,TWINMYNIAD DISASTER,[],negative,1.0,0.0,-0.0854166666666666
sport anime,Raven_Anime_,RT DanaTerrace Follies at the Coven Day Parade Elsewhere and Elsewhen Any Sport in a Storm Reaching Out Thems the Breaks Kid,en,2022-04-27,France,[],negative,0.0,5408.0,-0.25
sport anime,Raven_Anime_,RT DanaTerrace Follies at the Coven Day Parade Elsewhere and Elsewhen Any Sport in a Storm Reaching Out Thems the Breaks Kid,en,2022-04-27,France,[],negative,0.0,5208.0,-0.25
sport anime,lynanais2,RT YuzuCutee The price YuzuruHanyu paid it was His blood sweattears and gave all his soulmindsacrificed his body for the figureska,en,2022-04-27,,"['YuzuruHanyu', 'figureska']",neutral,0.0,1.0,0.0
sport anime,misawchii,RT animefess AniWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,2.0,-0.25
sport anime,masyitxx,RT ddunyongie bokutosayswhaat Also the fact that furudate didnt make karasuno win the national in the 2nd3rd season Just because,en,2022-04-27,‹𝟹,[],positive,0.0,3.0,0.8
sport anime,dewsendpie,animefess anime genre sport,en,2022-04-27,crazy like + RT ,[],neutral,0.0,0.0,0.0
sport anime,Raven_Anime_,RT DanaTerrace Follies at the Coven Day Parade Elsewhere and Elsewhen Any Sport in a Storm Reaching Out Thems the Breaks Kid,en,2022-04-27,France,[],negative,0.0,5158.0,-0.25
sport anime,Inlustresmoment,RT YuriAnimeNews NewEpisodeAlert Birdie Wing Golf Girls Story Episode 4 available to stream on crunchyroll Yuri Anime Spr,en,2022-04-27,,"['NewEpisodeAlert', 'Yuri', 'Anime', 'Spr']",positive,0.0,3.0,0.4
sport anime,DonquixoteD7,dispydevil Haikyuu one of my favorite was going to read blue lock but didnt cause the anime announcement Ill read it if i like the anime football is my favorite sport so i think ill like it,en,2022-04-27,,[],positive,3.0,0.0,0.3333333333333333
sport anime,akiloml,numegumii For me its aki erwin yuu and all haikyuu cast ppl who think haikyuu is the gayest sport anime they definitely didnt watch free,en,2022-04-27,pfp @bitterkohii,[],positive,0.0,0.0,0.2
sport anime,ryuuBot,watches sports anime of a sport I dont understandwhy do I like this,en,2022-04-27,Beach City,[],neutral,0.0,0.0,0.0
sport anime,Raven_Anime_,RT DanaTerrace Follies at the Coven Day Parade Elsewhere and Elsewhen Any Sport in a Storm Reaching Out Thems the Breaks Kid,en,2022-04-27,France,[],negative,0.0,5193.0,-0.25
sport anime,slut4yaoi,sport anime gtgtgtgt,en,2022-04-27,she/her,[],neutral,2.0,0.0,0.0
sport anime,Raven_Anime_,RT DanaTerrace Follies at the Coven Day Parade Elsewhere and Elsewhen Any Sport in a Storm Reaching Out Thems the Breaks Kid,en,2022-04-27,France,[],negative,0.0,5144.0,-0.25
sport anime,majinbuusashi,Yoruichi the only anime waifu I would sport on a tee,en,2022-04-27,,[],neutral,0.0,0.0,0.0
sport anime,Lama2253,numegumii for me every character is bi but if im being honest First I agree 100 with maki mai is the gay one YujiIm sorry but geto Nanamii Almost all haikyuu character for me haikyuu is the least fruity sport anime ever have u seen Free Thats fruity,en,2022-04-27,,[],positive,3.0,0.0,0.1611111111111111
sport anime,Raven_Anime_,RT DanaTerrace Follies at the Coven Day Parade Elsewhere and Elsewhen Any Sport in a Storm Reaching Out Thems the Breaks Kid,en,2022-04-27,France,[],negative,0.0,5151.0,-0.25
sport anime,SuperNaruto10,RT YuriAnimeNews NewEpisodeAlert Birdie Wing Golf Girls Story Episode 4 available to stream on crunchyroll Yuri Anime Spr,en,2022-04-27,Florida,"['NewEpisodeAlert', 'Yuri', 'Anime', 'Spr']",positive,0.0,4.0,0.4
sport anime,jiyongcokr,RT JPFBASE jpfWhy are you crying Its just a scene from sport animeThe scene,en,2022-04-27,,[],negative,0.0,7.0,-0.25
sport anime,Raven_Anime_,RT DanaTerrace Follies at the Coven Day Parade Elsewhere and Elsewhen Any Sport in a Storm Reaching Out Thems the Breaks Kid,en,2022-04-27,France,[],negative,0.0,5115.0,-0.25
sport anime,Raven_Anime_,RT DanaTerrace Follies at the Coven Day Parade Elsewhere and Elsewhen Any Sport in a Storm Reaching Out Thems the Breaks Kid,en,2022-04-27,France,[],negative,0.0,5344.0,-0.25
sport anime,LegendaVagabond,ParadiseTotsuka Dont compare slam dunk to that sorry ass sport anime bro bro,en,2022-04-27,Nirvana,[],negative,1.0,0.0,-0.5
sport anime,am3dea,Sport anime top gay moment,en,2022-04-27,Ar 45 asia,[],positive,0.0,0.0,0.4583333333333333
sport anime,ginthevirgin,why do you watch sports anime when you dont even play a sport why would you watch fruits basket if you arent a strawberry,en,2022-04-27,,[],neutral,5.0,0.0,0.0
