Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
2d animation,CostataRemo,RT ProgressOne10 2d custom logo animationlogoanimation logo Brand,en,2022-04-05,"Oberiberg, Switzerland","['logoanimation', 'logo', 'Brand']",neutral,0.0,2.0,0.0
2d animation,cybersteamer,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,"Virginia, USA",[],neutral,0.0,49.0,0.0
2d animation,lebrob830,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,Gm_FlatgrassConstruct,[],neutral,0.0,62.0,0.0
2d animation,zzoocyte,RT solytuu Part 28 for Cheeteh Zs Hawkstorm MAP And yes to the people who have asked this animation is indeed made entirely in 2D,en,2022-04-05,,[],neutral,0.0,1927.0,0.0
2d animation,55_r13,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,Somewhere in the world,[],neutral,0.0,61.0,0.0
2d animation,mleepproduction,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,,[],neutral,0.0,61.0,0.0
2d animation,Visleaf,I could decouple the track properties from the transform nodes and store them as an animation with keyframes instead But I dont think that would help me anyMy main usability hurdle seems to be the 2D curve editor,en,2022-04-05,Vis#4104,[],positive,0.0,0.0,0.1666666666666666
2d animation,isabellefan15,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,México ,[],neutral,0.0,30.0,0.0
2d animation,01LB70ST,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,My English isn’t very good.,[],neutral,0.0,49.0,0.0
2d animation,AnimatorsPal,RT animationjobs Layout Supervisor job with M2 Animation based in Bangkok Thailandanimation animationjobs 2d animation2d artist,en,2022-04-05,Berlin,"['animation', 'animationjobs', '2d', 'animation2d', 'artist']",neutral,0.0,2.0,0.0
2d animation,KittyJazzy08,RT DisneyAPromos Mirabel Camilo and Isabela in 2D animation tests for EncantoAnimated by Renato dos Anjos Valentin Amador and Mar,en,2022-04-05,,['Encanto'],neutral,0.0,2626.0,0.0
2d animation,DoctorSteamie,All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be so difficultTTTE Blender3d AllEnginesGo3danimation 3dmodeling rigging,en,2022-04-05,Canada,"['TTTE', 'Blender3d', 'AllEnginesGo', '3danimation', '3dmodeling', 'rigging']",negative,12.0,3.0,-0.25
2d animation,ffarquharthomas,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,Ffarquhar,[],neutral,0.0,25.0,0.0
2d animation,Panddie_,RT AgentShtarling Please go and support this movie Weve gotta show Disney that there is still a market for 2D animation and as the firs,en,2022-04-05,"Florida, USA",[],neutral,0.0,2.0,0.0
2d animation,FMSRxNWR,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,Malaysia,[],neutral,0.0,61.0,0.0
2d animation,Sleepy_Wanker,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,16. Any pronouns. ,[],neutral,0.0,62.0,0.0
2d animation,01LB70ST,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,My English isn’t very good.,[],neutral,0.0,30.0,0.0
2d animation,14xxThe,RT DoctorSteamie All facial features and body gestures are rigged and set for a test animation Who knew animating 2D mouths would be,en,2022-04-05,Tidmouth Sheds,[],neutral,0.0,36.0,0.0
