Date,Keyword,Word Count,Ref,Link,Title,Data,Sentiment,Lang,Ref Link
03-04-2022,anime,3,0,https://www.animenewsnetwork.com/feature/,Anime News Network,"               interview          1 comment       The Staff of Orient   Feb 23, 22:00 1 comment                 anime                manga    Orient is a bold new anime that tells the story of the warriors fighting against demon invaders. ANN spoke to manga creator Shinobu Ohtaka, director Tetsuya Yanagisawa, and series composition writer Mariko Kunisawa about the making of the series. ― Orient is a bold new anime based on Magi creator Shinobu Ohtaka's manga. It tells the story of the warriors, who are the only people to fight the demon in...    ",positive,en,{}
03-04-2022,anime,3,0,https://www.animenewsnetwork.com/feature/,Anime News Network,"   The Staff of Orient   Feb 23, 22:00 1 comment                 anime                manga    Orient is a bold new anime that tells the story of the warriors fighting against demon invaders. ANN spoke to manga creator Shinobu Ohtaka, director Tetsuya Yanagisawa, and series composition writer Mariko Kunisawa about the making of the series. ― Orient is a bold new anime based on Magi creator Shinobu Ohtaka's manga. It tells the story of the warriors, who are the only people to fight the demon in...   ",positive,en,{}
03-04-2022,anime,3,0,https://www.animenewsnetwork.com/feature/,Anime News Network,"  The Staff of Orient   Feb 23, 22:00 1 comment                 anime                manga    Orient is a bold new anime that tells the story of the warriors fighting against demon invaders. ANN spoke to manga creator Shinobu Ohtaka, director Tetsuya Yanagisawa, and series composition writer Mariko Kunisawa about the making of the series. ― Orient is a bold new anime based on Magi creator Shinobu Ohtaka's manga. It tells the story of the warriors, who are the only people to fight the demon in...  ",positive,en,{}
03-04-2022,anime,2,0,https://www.animenewsnetwork.com/feature/,Anime News Network," Orient is a bold new anime that tells the story of the warriors fighting against demon invaders. ANN spoke to manga creator Shinobu Ohtaka, director Tetsuya Yanagisawa, and series composition writer Mariko Kunisawa about the making of the series. ― Orient is a bold new anime based on Magi creator Shinobu Ohtaka's manga. It tells the story of the warriors, who are the only people to fight the demon in... ",positive,en,{}
03-04-2022,anime,4,0,https://www.animenewsnetwork.com/feature/,Anime News Network,"               watch          14 comments       The Other Pokémon Anime   Feb 18, 22:00 14 comments                 anime    It's Pokémon Month once again! Join Ember Reviews as we take a deep dive into this franchise's recent anime ventures outside the main TV series, covering web shorts, films, and even music videos. ―  After nearly 25 years, the Pokemon TV anime is still chugging along as strong as ever, but what I find just as fascinating at this point are the myriad of anime side projects that Pokemon has created over...    ",positive,en,{}
03-04-2022,anime,4,0,https://www.animenewsnetwork.com/feature/,Anime News Network,"   The Other Pokémon Anime   Feb 18, 22:00 14 comments                 anime    It's Pokémon Month once again! Join Ember Reviews as we take a deep dive into this franchise's recent anime ventures outside the main TV series, covering web shorts, films, and even music videos. ―  After nearly 25 years, the Pokemon TV anime is still chugging along as strong as ever, but what I find just as fascinating at this point are the myriad of anime side projects that Pokemon has created over...   ",positive,en,{}
03-04-2022,anime,4,0,https://www.animenewsnetwork.com/feature/,Anime News Network,"  The Other Pokémon Anime   Feb 18, 22:00 14 comments                 anime    It's Pokémon Month once again! Join Ember Reviews as we take a deep dive into this franchise's recent anime ventures outside the main TV series, covering web shorts, films, and even music videos. ―  After nearly 25 years, the Pokemon TV anime is still chugging along as strong as ever, but what I find just as fascinating at this point are the myriad of anime side projects that Pokemon has created over...  ",positive,en,{}
03-04-2022,anime,3,0,https://www.animenewsnetwork.com/feature/,Anime News Network," It's Pokémon Month once again! Join Ember Reviews as we take a deep dive into this franchise's recent anime ventures outside the main TV series, covering web shorts, films, and even music videos. ―  After nearly 25 years, the Pokemon TV anime is still chugging along as strong as ever, but what I find just as fascinating at this point are the myriad of anime side projects that Pokemon has created over... ",positive,en,{}
03-04-2022,anime,1,0,https://www.animenewsnetwork.com/feature/,Anime News Network,"               feature          7 comments       The Best and Worst of Winter 2022, Feb 5-11   Feb 18, 11:35 7 comments                 anime    We can see many things from our weekly user rankings, but how did Platinum End get a second cour is not one of them. 😖 ―  Let's have a look at what ANN readers consider the best (and worst) of the season, based on the polls you can find in our Daily Streaming Reviews and on the Your Score page with the latest simulcasts. Keep in mind that these rankings are based on how people rated individual episod...    ",positive,en,{}
03-04-2022,anime,1,0,https://www.animenewsnetwork.com/feature/,Anime News Network,"   The Best and Worst of Winter 2022, Feb 5-11   Feb 18, 11:35 7 comments                 anime    We can see many things from our weekly user rankings, but how did Platinum End get a second cour is not one of them. 😖 ―  Let's have a look at what ANN readers consider the best (and worst) of the season, based on the polls you can find in our Daily Streaming Reviews and on the Your Score page with the latest simulcasts. Keep in mind that these rankings are based on how people rated individual episod...   ",positive,en,{}
