Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
anime romance,DShera2,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,🇲🇾 ,[],positive,0.0,14.0,0.0333333333333333
anime romance,WallyVibes,Romance anime be making me blush Frfr so heat,en,2022-04-04,The Dagobah system,[],neutral,1.0,0.0,0.0
anime romance,heelsiblings,thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in the anime community due to the office weebs dating premise but the author pretty much abandoned the main couple halfway into the series,en,2022-04-04,20↑ · she/her ,[],positive,29.0,0.0,0.0845238095238095
anime romance,BreakingAkiyama,Idk why I do it to myself Ive read and watched so much mangaanime with the love triangle bit It always hurts so much that no matter what someone has to have their heart broken DramaRomance is my biggest weakness,en,2022-04-04,,[],positive,16.0,0.0,0.1249999999999999
anime romance,ryubbovely,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,ONE PIECE | DISH// | YOASOBI |,[],positive,0.0,12.0,0.0333333333333333
anime romance,ofHorimiya,cries in romance anime,en,2022-04-04,est. 09/03/2022,[],neutral,1.0,1.0,0.0
anime romance,senjougohitagi,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,"they, them",[],positive,0.0,6.0,0.0333333333333333
anime romance,anitwtmel,I need a good romance anime suggestion gtgt,en,2022-04-04,,[],positive,0.0,0.0,0.7
anime romance,shino_seven,10 SakuraWarsA mix of Visual Novel Romance and Musou games with Mechs and anime waifus Wasnt sold at first but the girls really grew on me and by the end I was sad to see them go Luckily theres an anime sequelYT,en,2022-04-04,,['SakuraWars'],positive,0.0,0.0,0.0733333333333333
anime romance,ginsenjou,a lot of romance anime in spring 2022 but none of them are a shoujo or josei,en,2022-04-04,gintama,[],neutral,0.0,0.0,0.0
anime romance,karlwithasy,Fitting for the time of year people keep sharing The Music Anime Thats Actually Just A Romance Anime With Music As A Backdrop,en,2022-04-04,Metro Manila,[],positive,2.0,0.0,0.25
anime romance,ryubbovely,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,ONE PIECE | DISH// | YOASOBI |,[],positive,0.0,6.0,0.0333333333333333
anime romance,youfavbookworm,RT lovsbaz hii im new to booktwt and im looking for mutuals lt 3 ann she her 19 eng spa i love romance drama fantasy f,en,2022-04-04,,['booktwt'],positive,0.0,20.0,0.3352272727272727
anime romance,ninetinexx,search0619y That is so sweet So that is where it originated I always see that line in romance anime,en,2022-04-04,She/her,[],positive,1.0,0.0,0.546875
anime romance,madiisamess,RT konataburger cliche romance anime zolu ONEPIECE,en,2022-04-04,somewhere fucking shit up ,['ONEPIECE'],neutral,0.0,9.0,0.0
anime romance,pinkcils,zeem The fact that this mangaanime is not a romance mangaanime but i want em together and kiss normally I hate this side of meee,en,2022-04-04,ID,[],negative,0.0,0.0,-0.8
anime romance,heelsiblings,thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in the anime community due to the office weebs dating premise but the author pretty much abandoned the main couple halfway into the series,en,2022-04-04,20↑ · she/her ,[],positive,77.0,3.0,0.0845238095238095
anime romance,AmanPriyanshu3,Shehryxr Finally a sports anime with great romance tho major was good too,en,2022-04-04,Rokkenjima ,[],positive,1.0,0.0,0.390625
anime romance,hoecypriot,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,,[],positive,0.0,6.0,0.0333333333333333
anime romance,luvducki,i wanna watch a sports anime or romance anime gimme one,en,2022-04-04,NJ • 15,[],neutral,7.0,0.0,0.0
anime romance,GHOSTALOID,Some of u guys r forgetting that bsd is supposed to be a crime anime and not a romance anime Romance is nowhere near the main focus lmao,en,2022-04-04,,[],positive,4.0,1.0,0.2888888888888889
anime romance,jakee295,SimpinRias A silent voice isnt completely a romance anime but its really good,en,2022-04-04,,[],positive,1.0,0.0,0.2666666666666666
anime romance,ReinirOnTheApp,Is it really necessary to put a spoiler warning for seasonal romance anime,en,2022-04-04,"Hell, USA",[],neutral,1.0,0.0,0.0
anime romance,WooomyVT,You ever just feel like a side character of a romance anime The one who falls in love with the protagonist but never gets to be with them,en,2022-04-04,,[],positive,8.0,0.0,0.5
anime romance,heelsiblings,thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in the anime community due to the office weebs dating premise but the author pretty much abandoned the main couple halfway into the series,en,2022-04-04,20↑ · she/her ,[],positive,83.0,5.0,0.0845238095238095
anime romance,_onyo_,cheekks after watching and reading almost exclusively romance anime and manga for a straight year back around 2018 it got only a little stale for me still enjoy it quite a bit tho lmao,en,2022-04-04,"Phoenix, AZ",[],positive,0.0,0.0,0.0732142857142857
anime romance,K9521__,slice of liferomance anime just better tbh,en,2022-04-04,,[],positive,0.0,0.0,0.5
anime romance,kagetoorukise,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,she/he/they | not a minor,[],positive,0.0,6.0,0.0333333333333333
anime romance,MRFretwell730,Ive applied this wisdom many times and in many fields except romance I keep refusing myself to learn that there and I dont know why Anyway I would love to see an OffSeason and a Monster Season anime adaptation in the near future Itll probably break the Internet,en,2022-04-04,waiting for nagiasu 10th anniv,[],positive,6.0,0.0,0.32
anime romance,WallyVibes,Romance anime be making me blush Frfr so heat,en,2022-04-04,The Dagobah system,[],neutral,0.0,0.0,0.0
anime romance,pinkcils,zeem The fact that this mangaanime is not a romance mangaanime but i want em together and kiss normally I hate this side of meee,en,2022-04-04,ID,[],negative,5.0,0.0,-0.8
anime romance,Madcowhead,Only romance anime in my entire life I will ever love,en,2022-04-04,Genderfluid | 18,[],positive,0.0,0.0,0.1666666666666666
anime romance,Fuggsville,ROMANCEDAWNS Guy with an anime tshirt putting Ghost pepper resin into his pickle rick onehitter,en,2022-04-04,The Woods,[],neutral,2.0,0.0,0.0
anime romance,karlwithasy,Fitting for the time of year people keep sharing The Music Anime Thats Actually Just A Romance Anime With Music As A Backdrop,en,2022-04-04,Metro Manila,[],positive,0.0,0.0,0.25
anime romance,hoecypriot,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,,[],positive,0.0,12.0,0.0333333333333333
anime romance,ryubbovely,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,ONE PIECE | DISH// | YOASOBI |,[],positive,0.0,5.0,0.0333333333333333
anime romance,NaniCosplay,RT lucydreamgame DangerousFellows Adieu 2021Huge thanks to everyone for a wonderful yearGoodbye 2021Welcome 2022dange,en,2022-04-04,,['dange'],positive,0.0,15.0,0.6000000000000001
anime romance,unfoundthatCH,RT ColorfulWeeb Anime romance worth watching,en,2022-04-04,,[],positive,0.0,4297.0,0.3
anime romance,Falconsucklol,Romance anime movies,en,2022-04-04,,[],neutral,8.0,0.0,0.0
anime romance,WooomyVT,You ever just feel like a side character of a romance anime The one who falls in love with the protagonist but never gets to be with them,en,2022-04-04,,[],positive,4.0,0.0,0.5
anime romance,sagearcus,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,she/her | 19 | uni student era,[],positive,0.0,11.0,0.0333333333333333
anime romance,heelsiblings,thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in the anime community due to the office weebs dating premise but the author pretty much abandoned the main couple halfway into the series,en,2022-04-04,20↑ · she/her ,[],positive,38.0,1.0,0.0845238095238095
anime romance,BreakingAkiyama,Idk why I do it to myself Ive read and watched so much mangaanime with the love triangle bit It always hurts so much that no matter what someone has to have their heart broken DramaRomance is my biggest weakness,en,2022-04-04,,[],positive,1.0,0.0,0.1249999999999999
anime romance,senjougohitagi,RT heelsiblings thinking about how wotakoi really fell off and ended just like that hailed to be peak adult romance or some shit in t,en,2022-04-04,"they, them",[],positive,0.0,12.0,0.0333333333333333
anime romance,WooomyVT,You ever just feel like a side character of a romance anime The one who falls in love with the protagonist but never gets to be with them,en,2022-04-04,,[],positive,3.0,0.0,0.5
anime romance,hanekonya,Having a non like Gross feeling romance anime where the male lead is genuinely nice and not yucky or falling into overdone sexual cliches is nice You can actually understand the main girl liking him,en,2022-04-04,https://ko-fi.com/hanekonya,[],positive,7.0,1.0,0.3009858630952381
