Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
anime romance,myanimelist,News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual Tomoyuki Itamura Vanitas no Karte helms supernatural romance TV anime at LIDENFILMS for July 2022,en,2022-04-26,"San Francisco, CA",['よふかしのうた'],positive,171.0,21.0,0.0555555555555555
anime romance,TheLuciusSeneca,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,,[],neutral,0.0,21.0,0.0
anime romance,rahulkutty2,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,"Vijayawada, India",[],neutral,0.0,21.0,0.0
anime romance,xinqiao_w_85,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,+86 🇨🇳 重庆,[],neutral,0.0,21.0,0.0
anime romance,jjasmlne,UzoCerti10 saving this tweet because i love romance anime,en,2022-04-26,on his D ;),[],positive,0.0,0.0,0.5
anime romance,jjasmlne,RT UzoCerti10 Theres been a lot of Shounen talk so whats your favourite romance anime,en,2022-04-26,on his D ;),[],neutral,0.0,137.0,0.0
anime romance,breealbers1,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,,[],neutral,0.0,21.0,0.0
anime romance,HirumiMiyuki,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,,[],neutral,0.0,21.0,0.0
anime romance,REKIRISH,onlyliaam ik lt333 romance anime mcs fr fr,en,2022-04-26,filo ; they/them ; entj ; 16,[],neutral,0.0,0.0,0.0
anime romance,twoseungs_x1,ROBB This is Nana anime OMG If you read the plot of this This is a story of two girls named Nana Their life got chain of uneventful journey They support each other through thick and thin their lives filled with romance music challenges and heartbreaks,en,2022-04-26,포도친구 🍇,[],negative,5.0,0.0,-0.10625
anime romance,MTITSDONTMISS,this isnt a romance anime stop making it bout them and at the end of the day,en,2022-04-26,blk • lesbian,[],neutral,4.0,0.0,0.0
anime romance,naim_baharuddin,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,,[],neutral,0.0,21.0,0.0
anime romance,MTITSDONTMISS,sum hits bout romantic ships in non romance anime,en,2022-04-26,blk • lesbian,[],neutral,8.0,0.0,0.0
anime romance,play_ps0,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,,[],neutral,0.0,21.0,0.0
anime romance,Bqder6,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,,[],neutral,0.0,21.0,0.0
anime romance,RinKa_Orange,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,アニメの世界,[],neutral,0.0,21.0,0.0
anime romance,WhiteWo15145805,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,,[],neutral,0.0,21.0,0.0
anime romance,KawaiiLexS,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,Country Of Amour,[],neutral,0.0,21.0,0.0
anime romance,heathclif01,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,"Punjab, Pakistan",[],neutral,0.0,21.0,0.0
anime romance,alfarizald25,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,"Tokyo, Japan",[],neutral,0.0,21.0,0.0
anime romance,XeN0TuBE,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,"West bengal,India",[],neutral,0.0,21.0,0.0
anime romance,ShinobusMyGoat,I think I like every anime genre except harem and ecchi I never expected to enjoy any romance Shit as much as I do sometimes,en,2022-04-26,Shinobus Sex Dungeon,[],positive,6.0,0.0,0.1125
anime romance,fleeguy1223,RT myanimelist News Yofukashi no Uta Call of the Night casts Haruka Tomatsu Horimiya as Seri Kikyou reveals third character visual,en,2022-04-26,,[],neutral,0.0,21.0,0.0
anime romance,audrey_nathrakh,RT kirariestate no one can convince me that kakegurui is not a romance anime about kirari and sayaka,en,2022-04-26,"23, 8w7 ESFJ, minors dni ",[],neutral,0.0,7.0,0.0
anime romance,ruoeeru,RT alicesucksass hii guys not new to booktwt but i need more moots sheher asian intj literary fiction ya romance dystopian,en,2022-04-26,"15 , she/they ",['booktwt'],positive,0.0,4.0,0.2032670454545454
