Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
pixar,Kth1Vantez,RT KTHVBANGT4N THVBANGT4N BTStwt Monster IncPixarBTS V DIAMOND VOCALIST Stream Stream song VChristmasTree ChristmasTree by V,en,2022-04-21,,"['V_ChristmasTree', 'ChristmasTree', 'V']",neutral,0.0,3.0,0.0
pixar,abbeyeee,RT ultranatic RiseFallNickBck The Pixar bloopers were my everything,en,2022-04-21,"Cleveland, OH",[],neutral,0.0,2.0,0.0
pixar,Dani_Gualva,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,"Manila City, National Capital ",['Lightyear'],neutral,0.0,277.0,0.0
pixar,7Venomcomics,Cars is the most underrated Pixar movie,en,2022-04-21,He/Him 17,[],positive,7.0,0.0,0.5
pixar,KimmiTaetae,RT THVBANGT4N Toy story 1PixarBeautiful song VChristmasTree ChristmasTree by V BTStwt,en,2022-04-21,,"['V_ChristmasTree', 'ChristmasTree', 'V']",positive,0.0,6.0,0.85
pixar,EnzuuCuh,RT Pixar Youve reached a nature breakTake a pause from scrolling and enjoy the beauty of these Pixar worlds EarthMonth,en,2022-04-21,Follow if you are from Earth,['EarthMonth'],positive,0.0,622.0,0.4
pixar,yehettao1207,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,,[],negative,0.0,182.0,-0.375
pixar,karikiii,RT PixarRecruiting FOR CONSIDERATION Story ArtistAPPLY WorkAtPixar,en,2022-04-21,she/they,['WorkAtPixar'],neutral,0.0,56.0,0.0
pixar,VaughnSmarsh,Calling it now buzz is gonna win Disney the OscarAgain this year,en,2022-04-21,,[],positive,0.0,0.0,0.8
pixar,BruceBunner1,BrianEskow so no more ABC ESPN amp Pixar Marvel StarWars Frozen franchises etc ok yeah I believe you Worldwide theme parks Kind of like Nike was going to go bankrupt for the Kaepernick commercials,en,2022-04-21,Cebu City ,[],positive,10.0,0.0,0.2833333333333333
pixar,Loudfan123212,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,1782.0,0.0
pixar,Ivongt92,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,Guatemala,[],negative,0.0,222.0,-0.375
pixar,wickkkyyy,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,,[],negative,0.0,182.0,-0.375
pixar,tete6686,RT THVBANGT4N Game time peeps Please RT and give me the Title of all your favorite Disney Dreamwork or Pixar Movies can be an Ani,en,2022-04-21,,[],positive,0.0,53.0,0.0499999999999999
pixar,Naim_oni,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,777.0,0.0
pixar,shapovapova,gaslyscourt Disney or can be Pixar,en,2022-04-21,Uruguay,[],neutral,0.0,0.0,0.0
pixar,S__Kan__,RT Disney You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,197.0,0.0
pixar,PoraliTamil,RT business WallEs vision of the future has proven drastically more accurate than its director would like via,en,2022-04-21,,[],positive,0.0,16.0,0.3
pixar,thv_enthusiast,RT THVBANGT4N Game time peeps Please RT and give me the Title of all your favorite Disney Dreamwork or Pixar Movies can be an Ani,en,2022-04-21,strawberries and cigarettes 🍓,[],positive,0.0,18.0,0.0499999999999999
pixar,rayytama,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,Indonesia,['Lightyear'],neutral,0.0,777.0,0.0
pixar,duumbaa,RT KTHVBANGT4N THVBANGT4N BTStwt Monster IncPixarBTS V DIAMOND VOCALIST Stream Stream song VChristmasTree ChristmasTree by V,en,2022-04-21,she/her,"['V_ChristmasTree', 'ChristmasTree', 'V']",neutral,0.0,6.0,0.0
pixar,DidiRodriguez19,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,"Pensacola, FL",['Lightyear'],neutral,0.0,1783.0,0.0
pixar,DoKscho,RT business WallEs vision of the future has proven drastically more accurate than its director would like via,en,2022-04-21,,[],positive,0.0,11.0,0.3
pixar,idyoh_,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,ㅤ 🤺 - 👨🏻‍🚀ㅤ,[],negative,0.0,270.0,-0.375
pixar,Alfaz1997,RT Pixar Check out the new poster for Lightyear and see the movie only in theaters June 17,en,2022-04-21,India,['Lightyear'],positive,0.0,190.0,0.0681818181818181
pixar,homo_fishing,RT PixarRecruiting FOR CONSIDERATION Story ArtistAPPLY WorkAtPixar,en,2022-04-21,Indo,['WorkAtPixar'],neutral,0.0,61.0,0.0
pixar,SmartZelda,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,"He/him, She/Her, and They/Them",['Lightyear'],neutral,0.0,1783.0,0.0
pixar,cevansims,RT DiscussingFilm The official poster for Pixars LIGHTYEAR has been released,en,2022-04-21,17  she/her  🇵🇭,[],neutral,0.0,173.0,0.0
pixar,MsEvans_22,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,21 ~ She/Her,['Lightyear'],neutral,0.0,1784.0,0.0
pixar,Merger19874735,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,359.0,0.0
pixar,Williamedburden,RT Disney You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,197.0,0.0
pixar,ii_KANDY,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,sin city bitch!! ,['Lightyear'],neutral,0.0,1782.0,0.0
pixar,LewezeArt,RT PixarRecruiting FOR CONSIDERATION Story ArtistAPPLY WorkAtPixar,en,2022-04-21,,['WorkAtPixar'],neutral,0.0,77.0,0.0
pixar,UJStrikesBack,RT Pixar Check out the new poster for Lightyear and see the movie only in theaters June 17,en,2022-04-21,Wumpa City,['Lightyear'],positive,0.0,189.0,0.0681818181818181
pixar,proudmuganda22,RT Fact Every Pixar movie contains a reference to the Pixar movie that comes after it,en,2022-04-21,,[],neutral,0.0,27.0,0.0
pixar,rowe_east,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,日本 東京,['Lightyear'],neutral,0.0,277.0,0.0
pixar,OzzyMoses2,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,277.0,0.0
pixar,ScottieWild24,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,359.0,0.0
pixar,MetalcoreNerds,New trailer for Pixars LightyearIn theaters June 17th,en,2022-04-21,Earth-616,['Lightyear'],positive,0.0,0.0,0.1363636363636363
pixar,ImmCraft0302,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,"Bangkok, Thailand",['Lightyear'],neutral,0.0,277.0,0.0
pixar,JMPousada,Debulover2 Schaffrillas MommaAerith I dont think thats a good reason to hatedislike any movie You can dislike TS4 but dont blame it for Incredibles 2 being rushed blame the executives demanding to release a Pixar movie every year and pressuring artists to finish it because of the overwhelming demand,en,2022-04-21,,[],positive,0.0,0.0,0.6
pixar,melikail1,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,,[],negative,0.0,286.0,-0.375
pixar,Cookser4,RT LightsCameraPod New trailer for LIGHTYEAR the Disney amp Pixar Toy Story spinoff heading to theaters in June Thoughts,en,2022-04-21,2x Fantasy Football Champion,[],positive,0.0,18.0,0.1363636363636363
pixar,Daisy39437645,RT THVBANGT4N Game time peeps Please RT and give me the Title of all your favorite Disney Dreamwork or Pixar Movies can be an Ani,en,2022-04-21,,[],positive,0.0,37.0,0.0499999999999999
pixar,TylerDu33389347,Mattel toy review Disneys Pixar Lightyear Buzz Lightyear is now available to watch on my YouTube channel The Tyler Dunbar Show,en,2022-04-21,,[],positive,0.0,0.0,0.4
pixar,crazymorse,RT PixarRecruiting FOR CONSIDERATION Story ArtistAPPLY WorkAtPixar,en,2022-04-21,"East Bay, CA",['WorkAtPixar'],neutral,0.0,56.0,0.0
pixar,CaptainLadyLuck,RT Pixar Check out the new poster for Lightyear and see the movie only in theaters June 17,en,2022-04-21,krystalvoices@gmail.com,['Lightyear'],positive,0.0,189.0,0.0681818181818181
pixar,bangtannice7,RT THVBANGT4N Game time peeps Please RT and give me the Title of all your favorite Disney Dreamwork or Pixar Movies can be an Ani,en,2022-04-21,,[],positive,0.0,7.0,0.0499999999999999
pixar,maocomportate,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,500.0,0.0
pixar,dodyoismine,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,,[],negative,0.0,257.0,-0.375
pixar,EASEFORALL,Pinkerpee wait were they the one who made that pixar fell off so hard tweet,en,2022-04-21,dni if proship/dsmp,[],negative,1.0,0.0,-0.2916666666666667
pixar,Enceladusty,RT BW The climateravaged technologyobsessed world WALLE imagined in 2008 has held up as one of Hollywoods most prescient predictions,en,2022-04-21,"Edison County, MI",[],positive,0.0,4.0,0.5
pixar,kyungcentrate,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,KST,[],negative,0.0,215.0,-0.375
pixar,PaulsSex,pixar i have some material You know how to use it I do not step on a,en,2022-04-21,"Queens, NY",[],neutral,0.0,0.0,0.0
pixar,alpha360omegaX,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,1782.0,0.0
pixar,pinoyexchange,RT DisneyStudiosPH Travel through space and time with our new poster for Disney and Pixars LightyearPH Landing in Philippine cinemas,en,2022-04-21,Makati,['LightyearPH'],positive,0.0,1.0,0.1363636363636363
pixar,tumblrbeloved,Oh wait I just looked it up theyre a Drag Queen my mistake Damn still prettyinteresting of Pixar to do that,en,2022-04-21,In your walls ,[],negative,0.0,0.0,-0.1
pixar,gaksukasusu,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,Indonesia,[],negative,0.0,270.0,-0.375
pixar,kyungsoowife102,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,India 🇮🇳,[],negative,0.0,282.0,-0.375
pixar,slideonhard,skylviaplath Sky for you its not from a Pixar movie Its her,en,2022-04-21,,[],neutral,0.0,0.0,0.0
pixar,KINGTAEHYUNG27,RT THVBANGT4N Game time peeps Please RT and give me the Title of all your favorite Disney Dreamwork or Pixar Movies can be an Ani,en,2022-04-21,,[],positive,0.0,49.0,0.0499999999999999
pixar,officialfelloh,RT Fact Every Pixar movie contains a reference to the Pixar movie that comes after it,en,2022-04-21,"Nanyuki, Kenya",[],neutral,0.0,15.0,0.0
pixar,27_negative,tonygoldmark One last thing I learned about blue sky Its founderChris Wedge worked on graphics for Tron and brought colleagues to create his own studio Of the 3 pioneers of theatrical cgi and cartoony cgi Pixar PDI and Blue Sky two were bought and killed by expanding studios,en,2022-04-21,"Texas, USA",[],positive,0.0,0.0,0.0666666666666666
pixar,MaronSnakeLA,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,"Athens, AL",['Lightyear'],neutral,0.0,645.0,0.0
pixar,bts_viya,RT THVBANGT4N Game time peeps Please RT and give me the Title of all your favorite Disney Dreamwork or Pixar Movies can be an Ani,en,2022-04-21,,[],positive,0.0,47.0,0.0499999999999999
pixar,nraasein,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,213 🔜,[],negative,0.0,263.0,-0.375
pixar,saufishopiy,RT Fact The team at Pixar came up with the ideas for A Bugs Life Monsters Inc Finding Nemo and WallE in one lunch meeting,en,2022-04-21,Malacca,[],neutral,0.0,20.0,0.0
pixar,Bilyamin2Yahaya,RT Fact The team at Pixar came up with the ideas for A Bugs Life Monsters Inc Finding Nemo and WallE in one lunch meeting,en,2022-04-21,Nigeria,[],neutral,0.0,20.0,0.0
pixar,stefybeautiful,RT Pixar Shellebrate lifes little wonders,en,2022-04-21,nowhere,[],negative,0.0,181.0,-0.1875
pixar,Exxiss1123,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,Southern Cali,['Lightyear'],neutral,0.0,501.0,0.0
pixar,TheArtofLuca,RT sketchcrawl Pixar is looking for Story Artists later this year Details here,en,2022-04-21,Vernazza,[],neutral,0.0,56.0,0.0
pixar,Toehead81,TheDenofNerds Is this a Kevin Fiege has his hands tied take I think we have been praising Disney for years that they have left Marvel and Pixar aloneand seemingly Star Wars to its own detriment too by letting their studio give creative freedom to directors,en,2022-04-21,,[],positive,0.0,0.0,0.3666666666666667
pixar,ChenWifeInIndia,RT inksoomissedit VID 220421 Pixar fanboy Kyungsoo cannot be contain while letting Minseok attempt to guess the next song https,en,2022-04-21,"엑수, 엑수엘 그리고 도디오",[],negative,0.0,273.0,-0.375
pixar,callmearnaud,sarcastickoopa Watched it a couple days ago was quite nice Always makes me happy to see such great animations and thinking back to what we had in the early days of Pixar and whatnot,en,2022-04-21,"Ile-de-France, France",[],positive,0.0,0.0,0.4083333333333334
pixar,J_Guerini_G,RT OriginalFunko RT and follow OriginalFunko for the chance to WIN the Funko Shop exclusive Disney and Pixars Turning Red Red Panda M,en,2022-04-21,Belgique,[],positive,0.0,9426.0,0.2666666666666666
pixar,harpreet_74,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,"Clovis, CA",['Lightyear'],neutral,0.0,1065.0,0.0
pixar,Khalildryer1,RT ArronTilley8 First Look at Disney Pixars Lightyear Funko POPsCredit Discord ToyStory Pixar Disney funkoPOP Lightyear https,en,2022-04-21,"Elizabeth, NJ","['ToyStory', 'Pixar', 'Disney', 'funkoPOP', 'Lightyear']",positive,0.0,14.0,0.25
pixar,d3rpybac0n,RT DiscussingFilm The official poster for Pixars LIGHTYEAR has been released,en,2022-04-21,My house or something I think,[],neutral,0.0,350.0,0.0
pixar,adrianspike27,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,1065.0,0.0
pixar,Hige_mura,RT Pixar Check out the new poster for Lightyear and see the movie only in theaters June 17,en,2022-04-21,日本 東京,['Lightyear'],positive,0.0,598.0,0.0681818181818181
pixar,spidermangeek94,RT Pixar Check out the new poster for Lightyear and see the movie only in theaters June 17,en,2022-04-21,"Naples,FL",['Lightyear'],positive,0.0,694.0,0.0681818181818181
pixar,Art_lobao,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,Brazil/Fortaleza-CE,['Lightyear'],neutral,0.0,777.0,0.0
pixar,annamamaa,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,359.0,0.0
pixar,BigPlastic4,RT DiscussingFilm The official poster for Pixars LIGHTYEAR has been released,en,2022-04-21,xd,[],neutral,0.0,265.0,0.0
pixar,sureerit,RT Pixar Check out the new poster for Lightyear and see the movie only in theaters June 17,en,2022-04-21,,['Lightyear'],positive,0.0,694.0,0.0681818181818181
pixar,Aurelia17Axinte,DisneyPIXAR songs Oscars Performances via YouTube,en,2022-04-21,,[],neutral,1.0,1.0,0.0
pixar,cevansstorm,RT Disney You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,427.0,0.0
pixar,MatheusRod8,RT PixarsLightyear You know his name now discover his story On June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,,['Lightyear'],neutral,0.0,3078.0,0.0
pixar,JW992_JIRA,RT Pixar You know his name now discover his storyOn June 17 see Disney and Pixars Lightyear only in theaters,en,2022-04-21,"Sandara, Kim Jisoo, Kim Gaeul ",['Lightyear'],neutral,0.0,976.0,0.0
