Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
animation studio,AtPoeticCases,Found on YouTube Toei Company Toei Animation Bone Studio Precure 15,en,2022-04-11,"Maryland, U.S.A.",[],neutral,0.0,0.0,0.0
animation studio,Notus_49,A progress for my studio class assignment OC originalcharacter rkgk animation ArtistOnTwitter,en,2022-04-11,,"['OC', 'originalcharacter', 'rkgk', 'animation', 'ArtistOnTwitter']",neutral,6.0,0.0,0.0
animation studio,Fakeironic,RT nailedd Goodbye Eri movie reference also the place where eri and yuta buy movies is where movies TV dramas and animation effects cen,en,2022-04-11,,[],neutral,0.0,98.0,0.0
animation studio,Fulu_Fay,RT BonkoKhoza In Studio for my next feature film A full length animation titled HEADSPACE coming soon,en,2022-04-11,"Pretoria, South Africa",[],positive,0.0,25.0,0.175
animation studio,pangestu_06,RT nailedd Goodbye Eri movie reference also the place where eri and yuta buy movies is where movies TV dramas and animation effects cen,en,2022-04-11,,[],neutral,0.0,102.0,0.0
animation studio,Fakeironic,RT nailedd Goodbye Eri movie reference also the place where eri and yuta buy movies is where movies TV dramas and animation effects cen,en,2022-04-11,,[],neutral,0.0,106.0,0.0
animation studio,Raylla06261117,RT Yuyucow Spy x Family 01 was produced at studio WIT though the separation between both main studios is never going to be perfectly cl,en,2022-04-11,,['01'],positive,0.0,575.0,0.5833333333333334
animation studio,VuyisekMzamo,RT BonkoKhoza In Studio for my next feature film A full length animation titled HEADSPACE coming soon,en,2022-04-11,"Pietermaritzburg, South Africa",[],positive,0.0,15.0,0.175
animation studio,Giopsb_,MahrEldien eliasleboug No it isnt My favourite animation studio is probably Kyoto Animation,en,2022-04-11,Shiganshina District ,[],neutral,0.0,0.0,0.0
animation studio,SiyaHobongwana,RT BonkoKhoza In Studio for my next feature film A full length animation titled HEADSPACE coming soon,en,2022-04-11,"Johannesburg, South Africa",[],positive,0.0,19.0,0.175
animation studio,TrainVIIIOtaku,4nt150c14l Same studio but different but more details on their animation if you ever seen the movies you would notice the huge difference,en,2022-04-11,Academy city,[],positive,0.0,0.0,0.225
animation studio,Fakeironic,RT nailedd Goodbye Eri movie reference also the place where eri and yuta buy movies is where movies TV dramas and animation effects cen,en,2022-04-11,,[],neutral,0.0,99.0,0.0
